DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P,calculated_targets_LPN10PVCPCPR,calculated_targets_MPN10PVCPCPR,calculated_targets_HPN10PVCPCPR,calculated_features_DNCP,WDCP,MDCP,OPCPLE,HPCPLE,LPCPLE,CPCPLE,OPCPRCP,HPCPRCP,LPCPRCP
1/16/2018,22.502666,23,22.32,22.670668,22.670668,97114496,0,23.28,0.987208096,1.018143814,1.060106963,43116,3,16,3.113633791,3.135494216,3.105483138,3.12107193,0.992589455,1.014526789,0.984532083
1/17/2018,22.698,23.266666,22.65,23.144,23.144,106552496,0,23.334667,0.967018104,1.000349281,1.038426072,43117,4,17,3.122276815,3.147021692,3.120159852,3.141735568,0.980729347,1.005300121,0.978655375
1/18/2018,23.044666,23.486668,22.916,22.971333,22.971333,85287000,0,23.31233325,0.974286821,1.012609934,1.046231536,43118,5,18,3.137434333,3.156432941,3.131835357,3.134247047,1.00319237,1.022433831,0.997591215
1/19/2018,23,23.372667,22.84,23.334667,23.334667,73324496,0,23.28,0.959116622,0.995757385,1.029941117,43119,6,19,3.135494216,3.151567263,3.128513385,3.149940109,0.985657948,1.001628478,0.978801197
1/22/2018,23.293333,23.855333,23.28,23.437332,23.437332,93156000,0,23.059334,0.94720679,0.984259519,1.025429558,43122,2,22,3.148167182,3.172007798,3.147594623,3.154330136,0.993855999,1.017834837,0.99328712
1/23/2018,24,24.033333,23.4,23.519333,23.519333,81981000,0,22.975167,0.916976174,0.977589373,1.019473341,43123,3,23,3.17805383,3.179441742,3.152736022,3.157822764,1.020437102,1.021854361,0.994926174
1/24/2018,23.638666,23.65,22.901333,23.059334,23.059334,79312496,0,23.009333,0.935268469,0.99521517,1.0398103,43124,4,24,3.162883761,3.163363115,3.131195118,3.138070633,1.025123536,1.02561505,0.993148068
1/25/2018,23.218,23.28,22.426666,22.509333,22.509333,101104496,0,23.054667,0.931761639,1.018466429,1.065217392,43125,5,25,3.14492784,3.147594623,3.110250697,3.113930023,1.031483252,1.034237665,0.996327434
1/26/2018,22.766666,22.933332,22.380667,22.856667,22.856667,68091000,0,23.218,0.85973458,1.001983382,1.049030158,43126,6,26,3.125297449,3.132591398,3.108197506,3.129242847,0.996062374,1.003354164,0.979174566
1/29/2018,22.656668,23.39,22.552,23.302,23.302,71206496,0,23.07750025,0.843303879,0.975484926,1.028981761,43129,2,29,3.120454202,3.152308581,3.115823754,3.148539194,0.972305725,1.0037765,0.967813922
1/30/2018,23.009333,23.218,22.811333,23.054667,23.054667,70765504,0,23.012667,0.852350936,0.97143021,1.040020791,43130,3,30,3.135899916,3.14492784,3.127257474,3.137868222,0.99803363,1.007084596,0.989445347
1/31/2018,23.167334,23.746,23.012667,23.620667,23.620667,93211504,0,22.7608335,0.831926846,0.931620617,1.015099743,43131,4,31,3.142743269,3.167414095,3.136044803,3.162122049,0.980807782,1.005306074,0.974259829
2/1/2018,23.4,23.977333,23.242,23.283333,23.283333,62965500,0,22.531334,0.843979983,0.932541209,1.007730852,43132,5,1,3.152736022,3.177108926,3.145960987,3.147737783,1.005010752,1.029806729,0.998224782
2/2/2018,23.229334,23.463333,22.700666,22.916668,22.916668,55572000,0,22.208668,0.857483601,0.947461799,1.014167199,43133,6,2,3.145415877,3.155438905,3.122394263,3.131864506,1.013643606,1.023854471,0.990574459
2/5/2018,22.531334,22.964666,22.2,22.208668,22.208668,66961500,0,21.566668,0.884819702,0.977666355,1.046498286,43136,2,5,3.114906963,3.133956774,3.100092289,3.100482663,1.014528832,1.034040673,0.999609702
2/6/2018,21.680668,22.414667,21.566668,22.264668,22.264668,76326000,0,21.25633325,0.882594207,0.986933653,1.043866138,43137,3,6,3.076420988,3.109715521,3.071148975,3.103001027,0.973770101,1.006737087,0.968649881
2/7/2018,22.599333,23.066668,22.377333,23,23,104538000,0,21.234667,0.854376826,0.95538044,1.010492739,43138,4,7,3.117920393,3.138388632,3.108048527,3.135494216,0.982579696,1.002898609,0.972927522
2/8/2018,22.887333,23.241333,20.973333,21.015333,21.015333,154719010,0,21.328667,0.935063318,1.053421352,1.126130145,43139,5,8,3.130583613,3.145932288,3.043251774,3.045252314,1.089077818,1.105922661,0.998001459
2/9/2018,21.328667,21.398666,19.650667,20.694668,20.694668,194005500,0,21.493334,0.986566588,1.076911889,1.156497509,43140,6,9,3.060052036,3.063328584,2.978111282,3.029876083,1.030635862,1.034018328,0.949552175
2/12/2018,21.075333,21.205334,20.416668,21.048668,21.048668,93417000,0,21.91816725,0.98980135,1.06264843,1.140182932,43143,2,12,3.048103304,3.054252754,3.016351626,3.04683728,1.001266826,1.007443036,0.969974347
2/13/2018,21.001333,21.612667,20.834,21.577333,21.577333,68403000,0,22.22,0.984119168,1.051303884,1.112247376,43144,3,13,3.044585912,3.073279578,3.036586268,3.071643366,0.97330532,1.001637552,0.965550284
2/14/2018,21.389334,21.744667,21.234667,21.487333,21.487333,59260500,0,22.318,1.000279281,1.059837615,1.116906039,43145,4,14,3.062892387,3.079368532,3.055635082,3.067463599,0.99543922,1.011976079,0.988241165
2/15/2018,21.633333,22.274668,21.493334,22.271334,22.271334,88693504,0,22.37916675,0.966773432,1.022528949,1.077588437,43146,5,15,3.07423532,3.103450069,3.067742841,3.103300381,0.971353265,1.000149699,0.965067203
2/16/2018,22.166668,22.874666,22.109333,22.366,22.366,84639000,0,22.7315005,0.962681481,1.016144337,1.073027452,43147,6,16,3.098589719,3.13003001,3.095999827,3.107541949,0.991087722,1.022742824,0.988524233
2/20/2018,22.298,22.722668,22.1,22.318,22.318,60141000,0,23.334,0.964751949,1.016612163,1.075335245,43151,3,20,3.104496988,3.123363017,3.095577609,3.105393528,0.999103862,1.018131911,0.9902321
2/21/2018,22.402,22.646,22.211332,22.22,22.22,48294000,0,23.399332,0.965316517,1.019565729,1.080077948,43152,4,21,3.109150241,3.119983236,3.100602609,3.100992784,1.008190819,1.019171917,0.999609901
2/22/2018,22.368668,23.162666,22.316668,23.078,23.078,104547000,0,23.399332,0.929427723,0.970029184,1.039922524,43153,5,22,3.10766123,3.142541758,3.105333843,3.138879783,0.969263714,1.003668689,0.967010486
2/23/2018,23.188667,23.666,23.14,23.47,23.47,87261000,0,23.244667,0.913904261,0.946591383,1.022553558,43154,6,23,3.143663668,3.164039419,3.141562722,3.15572301,0.988013081,1.008351086,0.985939497
2/26/2018,23.566668,23.933332,23.490667,23.828,23.828,65100000,0,22.5780005,0.900173451,0.930781727,1.007190364,43157,2,26,3.159833341,3.175272132,3.156603193,3.17086136,0.989032567,1.004420514,0.985843
2/27/2018,23.75,23.999332,23.334,23.399332,23.399332,71961000,0,22.25,0.91666433,0.946878868,1.012108679,43158,3,27,3.16758253,3.178025997,3.149911524,3.152707475,1.01498624,1.025641758,0.997207954
2/28/2018,23.504667,23.682667,22.814667,22.870667,22.870667,91045504,0,22.153334,0.937853408,0.965235661,1.016352824,43159,4,28,3.157198997,3.16474343,3.127403619,3.129855172,1.027721098,1.035503993,0.997551449
3/1/2018,23.000668,23.244667,22.004667,22.062,22.062,103284000,0,22.08916675,0.970295893,0.996362563,1.049194679,43160,5,1,3.135523259,3.146075729,3.091254567,3.093856672,1.042546823,1.053606518,0.997401278
3/2/2018,21.798668,22.348,21.531334,22.341333,22.341333,76392000,0,21.952667,0.952106752,0.981305211,1.03607663,43161,6,2,3.081848867,3.106736832,3.06950927,3.106438461,0.975710268,1.000298415,0.963744375
3/5/2018,22.159332,22.516666,21.952667,22.223333,22.223333,57357000,0,21.907333,0.928963581,0.983043402,1.041577922,43164,2,5,3.098258717,3.114255746,3.088888636,3.101142773,0.997120099,1.013199325,0.987820639
3/6/2018,22.25,22.424667,21.802,21.88,21.88,64285500,0,21.907333,0.940767824,0.995018259,1.057921984,43165,3,6,3.102342009,3.110161558,3.082001709,3.085572978,1.01691042,1.024893373,0.996435101
3/7/2018,21.696,22.166668,21.449333,22.153334,22.153334,75109504,0,21.94,0.929160369,0.980845592,1.044869048,43166,4,7,3.077127912,3.098589719,3.065693549,3.097988004,0.979355974,1.000601896,0.968221442
3/8/2018,22.190666,22.22,21.751333,21.94,21.94,53493000,0,21.907333,0.936432726,0.980883483,1.055028851,43167,5,8,3.09967175,3.100992784,3.079675043,3.088311455,1.011425068,1.012762078,0.991400775
3/9/2018,21.606667,21.899332,21.491333,21.811333,21.811333,82602000,0,21.907333,0.918329934,0.980912102,1.061252561,43168,6,9,3.073001924,3.086456134,3.067649738,3.082429697,0.990616529,1.004034554,0.985328728
3/12/2018,21.907333,23.147333,21.766666,23.034,23.034,123960000,0,21.766666,0.843275158,0.915675349,1.004920248,43171,2,12,3.086821421,3.141879569,3.080379717,3.136971385,0.951086785,1.004920248,0.944979856
3/13/2018,21.907333,23.147333,21.766666,22.789333,22.789333,89487000,0,21.423332,0.810847163,0.917753933,0.994061564,43172,3,13,3.086821421,3.141879569,3.080379717,3.126292576,0.961297683,1.015709104,0.955125189
3/14/2018,22.450666,22.654,21.595333,21.775333,21.775333,119511000,0,21.102,0.771821354,0.95184154,1.019042969,43173,4,14,3.11132028,3.120336437,3.072477227,3.080777815,1.03101367,1.040351484,0.991733766
3/15/2018,21.958668,22.19,21.406668,21.706667,21.706667,98472000,0,20.991333,0.762315698,0.948802204,1.005528302,43174,5,15,3.089161959,3.099641737,3.063702462,3.077619448,1.011609382,1.022266569,0.986179407
3/16/2018,21.528667,21.826668,21.271334,21.423332,21.423332,91759504,0,20.833167,0.761132769,0.949731647,1.003392003,43175,6,16,3.069385396,3.083132525,3.057360345,3.064480608,1.004916836,1.01882695,0.992905025
3/19/2018,21.1,21.383333,20.644667,20.904,20.904,112264496,0,20.683332,0.780042097,0.959927932,1.028319939,43178,2,19,3.04927304,3.062611787,3.027457029,3.039940528,1.009376196,1.022930205,0.987594097
3/20/2018,20.991333,21.083332,20.584,20.703333,20.703333,71464496,0,20.506,0.787602653,0.91147964,1.038286927,43179,3,20,3.044109638,3.048482776,3.024514075,3.030294702,1.013910804,1.018354484,0.994236049
3/21/2018,20.683332,21.496,20.679333,21.102,21.102,89376000,0,20.266666,0.772722965,0.89425962,1.007234717,43180,4,21,3.029328159,3.067866871,3.029134796,3.049367823,0.980159795,1.018671216,0.979970287
3/22/2018,20.926,21.254667,20.545334,20.606667,20.606667,74097000,0,19.4104995,0.791297302,0.915755396,1.006955661,43181,5,22,3.040992405,3.056576495,3.022633859,3.025614664,1.015496587,1.031446133,0.997023633
3/23/2018,20.75,20.75,20.03,20.102667,20.102667,99823504,0,17.742,0.811136154,0.938714575,1.026397791,43182,6,23,3.032546247,3.032546247,2.99723115,3.000852493,1.032201349,1.032201349,0.996385206
3/26/2018,20.489332,20.506,19.424,20.278667,20.278667,125628000,0,17.638666,0.804096246,0.930567404,1.017489611,43185,2,26,3.01990436,3.020717526,2.966509415,3.009569447,1.010388503,1.011210451,0.957853887
3/27/2018,20.266666,20.284666,18.478666,18.612,18.612,208080000,0,17.3631665,0.87610144,1.032613368,1.10860375,43186,3,27,3.008977467,3.009865231,2.916616877,2.923806534,1.088903181,1.089870299,0.992836127
3/28/2018,17.638666,17.912,16.806667,17.185333,17.185333,315021000,0,17.7531665,0.948832356,1.139266082,1.200636205,43187,4,28,2.870093424,2.885470879,2.821775653,2.844056287,1.026379064,1.042284138,0.977965746
3/29/2018,17.099333,18.064,16.547333,17.742,17.742,227560500,0,18.223333,0.919062113,1.117057448,1.162965449,43188,5,29,2.839039457,2.893921007,2.806224941,2.87593471,0.963777083,1.018149025,0.932664468
4/2/2018,17.084,17.355333,16.306,16.832,16.832,241710000,0,19.289333,0.998098859,1.183217495,1.225839651,43192,2,2,2.838142353,2.853899837,2.791533138,2.823281837,1.014971483,1.031091552,0.96875
4/3/2018,17.988,18.223333,16.966,17.835333,17.835333,282665980,0,19.825333,0.941950453,1.116655174,1.156879605,43193,3,3,2.889704869,2.902702806,2.831211341,2.88118149,1.008559807,1.02175457,0.951257821
4/4/2018,16.852,19.224667,16.8,19.129333,19.129333,298450500,0,20.049334,0.984561249,1.041977418,1.07862271,43194,4,4,2.824469344,2.956194194,2.821378886,2.951222916,0.880950737,1.004983655,0.878232398
4/5/2018,19.289333,20.417334,19.213333,20.381332,20.381332,286816500,0,20.049334,0.924080919,0.977970086,1.012364305,43195,5,5,2.959552249,3.016384246,2.955604465,3.014619384,0.946421608,1.00176642,0.942692705
4/6/2018,20.066668,20.618668,19.7,19.953333,19.953333,202804500,0,20.049334,0.943902455,0.990920502,1.034079519,43196,6,6,2.99906013,3.026196879,2.980618636,2.993396197,1.005680003,1.033344555,0.987303725
4/9/2018,20.024668,20.633333,19.280666,19.310667,19.310667,153747010,0,20.022667,0.974694453,1.018245492,1.066698887,43199,2,9,2.996964914,3.026907875,2.959102832,2.960657638,1.036974435,1.068494061,0.998446403
4/10/2018,19.931334,20.473333,19.578667,20.313334,20.313334,164847010,0,19.933332,0.913882477,0.963291747,1.014046586,43200,3,10,2.992293066,3.01912321,2.974440555,3.011277518,0.981194618,1.00787655,0.963833263
4/11/2018,20.049334,20.598667,19.977333,20.062,20.062,112243504,0,19.605333,0.921310637,0.967833043,1.01003549,43201,4,11,2.998195936,3.025226365,2.994598281,2.998827478,0.999368657,1.026750424,0.995779733
4/12/2018,20.154667,20.263332,19.578667,19.605333,19.605333,114132000,0,19.556667,0.940220296,0.984017971,1.033562246,43202,5,12,3.003435874,3.008812947,2.974440555,2.975801621,1.028019621,1.033562246,0.99863986
4/13/2018,20.24,20.263332,19.732,20.022667,20.022667,109908000,0,19.478,0.920623212,0.961277236,1.002230772,43203,6,13,3.007660844,3.008812947,2.982241683,2.996864982,1.010854348,1.012019628,0.985483103
4/16/2018,19.933332,19.977333,19.267332,19.414,19.414,95077504,0,19.405333,0.949486556,0.991415164,1.033652673,43206,2,16,2.992393305,2.994598281,2.958411019,2.965994455,1.026750386,1.029016844,0.992445246
4/17/2018,19.258,19.478,18.834,19.179333,19.179333,105000000,0,19.405333,0.961103913,1.010323612,1.046299837,43207,3,17,2.957926559,2.969285624,2.935663747,2.953833293,1.004101655,1.015572335,0.981994525
4/18/2018,19.405333,20.016,19.210667,19.556667,19.556667,98365504,0,19.1435,0.942559998,0.992619704,1.046020112,43208,4,18,2.965547925,2.996531954,2.955465698,2.973316251,0.992261769,1.023487284,0.982307824
4/19/2018,19.405333,20.067333,19.236668,20.005333,20.005333,91359000,0,19,0.917188782,0.962205934,1.022560684,43209,5,19,2.965547925,2.999093269,2.956818249,2.995998888,0.970007997,1.003099174,0.961576995
4/20/2018,19.678,19.998667,19.316668,19.349333,19.349333,84418496,0,18.922,0.948284212,0.989254617,1.057228536,43210,6,20,2.97950126,2.995665621,2.96096835,2.962657949,1.01698596,1.033558469,0.998311828
4/23/2018,19.419333,19.441334,18.822,18.891333,18.891333,73401000,0,19.010668,0.97127434,1.01952396,1.082859902,43213,2,23,2.966269116,2.967401418,2.935026398,2.938703245,1.027949325,1.029113933,0.996329904
4/24/2018,19,19.139334,18.564,18.897333,18.897333,85279504,0,19.29583325,0.970965956,1.03631904,1.085691087,43214,3,24,2.944438979,2.951745589,2.921224221,2.939020801,1.005432883,1.012806093,0.982360844
4/25/2018,18.9,19.010668,18.483334,18.712667,18.712667,60204000,0,19.593332,0.980547936,1.050723188,1.096405232,43215,4,25,2.939161922,2.945000295,2.916869461,2.929200674,1.010011026,1.015925095,0.987744505
4/26/2018,18.583332,19.052668,18.433332,19.032,19.032,65340000,0,19.593332,0.964095576,1.044468973,1.096364018,43216,5,26,2.92226505,2.947207144,2.914160548,2.946121773,0.976425599,1.00108596,0.968544136
4/27/2018,19.024668,19.631332,18.922,19.605333,19.605333,65469000,0,19.593332,0.935901828,1.020079562,1.064302249,43217,6,27,2.945736453,2.977126861,2.940325266,2.975801621,0.970382293,1.001326119,0.965145555
4/30/2018,19.574,19.915333,19.5,19.593332,19.593332,63423000,0,19.790667,0.936475072,1.022048349,1.064954138,43220,2,30,2.974202155,2.991489938,2.970414466,2.975189304,0.999013338,1.016434213,0.995236543
5/1/2018,19.567333,20.054667,19.548,19.994667,19.994667,69384000,0,19.852,0.917678049,1.00093353,1.04357827,43221,3,1,2.973861492,2.998461895,2.972872979,2.995465588,0.978627601,1.0030008,0.977660693
5/2/2018,19.904667,20.456667,19.852,20.076668,20.076668,134556000,0,19.933332,0.913929891,0.991138028,1.039315886,43222,4,2,2.990954227,3.018308844,2.988304758,2.999558345,0.991432792,1.018927394,0.988809498
5/3/2018,18.586,19.202667,18.348667,18.963333,18.963333,260281500,0,20.131332,0.982668289,1.049327622,1.100333997,43223,5,3,2.922408609,2.955049176,2.909556929,2.942507273,0.980101968,1.012620883,0.967586605
5/4/2018,18.866667,19.790667,18.634666,19.606,19.606,128541000,0,20.238666,0.931687545,1.014931609,1.064266041,43224,6,4,2.937396714,2.985210463,2.92502361,2.975835642,0.962290472,1.009418902,0.950457309
5/7/2018,19.833332,20.397333,19.678,20.184668,20.184668,130173000,0,20.238666,0.904977283,0.962958643,1.033754927,43227,2,7,2.987363957,3.015404157,2.97950126,3.004923306,0.982593917,1.010535967,0.974898373
5/8/2018,20.053333,20.516666,19.933332,20.131332,20.131332,88950000,0,20.221333,0.905454244,0.951617782,1.03649376,43228,3,8,2.998395374,3.021237531,2.992393305,3.002277407,0.996125492,1.019141009,0.990164585
5/9/2018,20.027332,20.467333,20.003332,20.456667,20.456667,85911000,0,19.86416625,0.891054247,0.929085888,1.02000976,43229,4,9,2.997097941,3.018830103,2.99589886,3.018308844,0.979012466,1.000521395,0.977839254
5/10/2018,20.5,20.866,20.274,20.334667,20.334667,84774000,0,19.130667,0.896400221,0.932774901,1.012654891,43230,5,10,3.020424886,3.03812104,3.009339277,3.012327164,1.008130598,1.026129417,0.997016573
5/11/2018,20.513332,20.592,19.938667,20.070667,20.070667,70194000,0,19.000668,0.908191043,0.938998838,1.012887713,43231,6,11,3.021075016,3.024902651,2.992660912,2.999259396,1.022055321,1.025974872,0.993423238
5/14/2018,20.221333,20.329332,19.441334,19.464666,19.464666,109302000,0,18.969334,0.936466107,0.963335275,0.998356047,43234,2,14,3.006738136,3.012064769,2.967401418,2.968600822,1.038873875,1.044422339,0.998801315
5/15/2018,19.000668,19.130667,18.7,18.945333,18.945333,142788000,0,18.969334,0.962136691,0.989918335,1.038109702,43235,3,15,2.944474136,2.95129265,2.928523524,2.941557622,1.002920772,1.009782568,0.987050478
5/16/2018,18.922,19.254,18.770666,19.098667,19.098667,85110000,0,18.755333,0.954412159,0.981970757,1.029775219,43236,4,16,2.940325266,2.957718831,2.932295332,2.949618542,0.990749773,1.008133185,0.982825974
5/17/2018,19.06,19.279333,18.931334,18.969334,18.969334,66309000,0,18.660667,0.960919345,0.988665838,1.036796231,43237,5,17,2.947591898,2.959033693,2.940818433,2.942823675,1.004779609,1.016342113,0.997996767
5/18/2018,18.976667,18.976667,18.266666,18.454666,18.454666,108778496,0,18.59,0.987717686,1.022722384,1.080124235,43238,6,18,2.943210172,2.943210172,2.905077869,2.915317238,1.028285584,1.028285584,0.989812874
5/21/2018,18.755333,19.432667,18.753332,18.966,18.966,137739010,0,18.56,0.961088263,0.997574634,1.05100348,43241,2,21,2.931478139,2.966955516,2.931371443,2.942647902,0.988892386,1.024605452,0.988786882
5/22/2018,19.184,19.2,18.228,18.334,18.334,134187000,0,18.59,0.99632737,1.040271251,1.171484673,43242,3,22,2.954076598,2.954910279,2.902958873,2.90875726,1.04636195,1.047234646,0.994218392
5/23/2018,18.517332,18.660667,18.266666,18.604668,18.604668,89776496,0,18.74866675,0.985021609,1.03248729,1.18249893,43243,4,23,2.918707158,2.92641794,2.905077869,2.923412517,0.995305694,1.003009944,0.981832409
5/24/2018,18.56,18.740667,18.326,18.523333,18.523333,62650500,0,18.922667,0.991938114,1.050512859,1.187691222,43244,5,24,2.921008727,2.930695868,2.908320817,2.919031181,1.001979503,1.011732986,0.989346788
5/25/2018,18.508667,18.642668,18.374,18.59,18.59,58126500,0,19.147333,0.990317375,1.059561606,1.200143464,43245,6,25,2.918239109,2.925452932,2.910936622,2.922623802,0.995624906,1.002833136,0.98838085
5/29/2018,18.567333,19.1,18.41,18.917334,18.917334,84999000,0,19.408667,0.992387881,1.051592814,1.250951482,43249,3,29,2.921403746,2.949688335,2.912893995,2.940078645,0.981498397,1.009656012,0.973181528
